,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,pIC50,MW,logP,numHd,numHa
196,CHEMBL352500,Nc1c2c(nc3cc(Cl)ccc13)C1CCC2C1,4.5,active,8.346787486224656,244.72499999999997,3.8351000000000015,1,2
198,CHEMBL292314,Nc1c2c(nc3cc(Cl)ccc13)CCCC2,1.8,active,8.744727494896694,232.71399999999994,3.3492000000000015,1,2
199,CHEMBL355740,Nc1c2c(nc3c(Cl)cccc13)C1CCC2C1,84.3,active,7.074172425375258,244.725,3.8351000000000015,1,2
200,CHEMBL54727,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,24.0,active,7.619788758288394,337.42300000000006,3.6666000000000025,1,4
202,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,33.5,active,7.474955192963154,198.26899999999992,2.695800000000001,1,2
203,CHEMBL309351,C[C@]12CCNC1Nc1ccc(OC(=O)Nc3ccccc3)cc12,231.0,active,6.636388020107856,309.369,3.3001000000000014,3,4
206,CHEMBL76135,C[C@@]12CCN(Cc3ccccc3)C1N(Cc1ccccc1)c1ccc(OC(=O)Nc3ccccc3)cc12,41130.0,inactive,4.385841290490825,489.6190000000002,6.807400000000007,1,4
208,CHEMBL368196,Nc1c2c(nc3cccc(Cl)c13)C1CCC2C1,42.2,active,7.374687549038327,244.72499999999994,3.8351000000000015,1,2
209,CHEMBL62084,Nc1c2c(nc3ccc(Cl)cc13)CCCC2,743.0,active,6.129011186239425,232.7139999999999,3.3492000000000015,1,2
211,CHEMBL1202875,Cl.Cl.O.c1ccc(CN2CCC(CCOc3ccc(-c4ccccc4)nn3)CC2)cc1,710.0,active,6.1487416512809245,464.4370000000001,4.843600000000005,0,4
212,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,143.0,active,6.844663962534939,198.26899999999992,2.695800000000001,1,2
214,CHEMBL134057,Nc1c2c(nc3cccc(Cl)c13)CCCC2,39.0,active,7.4089353929735005,232.7139999999999,3.3492000000000015,1,2
215,CHEMBL436367,Nc1c2c(nc3c1CCCO3)CCCC2,455.0,active,6.341988603342887,204.27299999999994,1.8676000000000001,1,3
216,CHEMBL132365,COc1cccc2nc3c(c(N)c12)CCCC3,615.0,active,6.211124884224583,228.29499999999993,2.7044000000000006,1,3
217,CHEMBL3215535,Cl.Cl.c1ccc(CN2CCC(CCNc3ccc(-c4ccccc4)nn3)CC2)cc1,140.0,active,6.853871964321762,445.4380000000001,5.701400000000006,1,4
218,CHEMBL1202865,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CCC4)CC2)cc1,120.0,active,6.920818753952375,503.5180000000003,5.365400000000004,1,4
219,CHEMBL133520,Nc1c2c(nc3cccc(F)c13)OCCC2,335.0,active,6.474955192963154,218.2309999999999,2.2811000000000003,1,3
220,CHEMBL130373,Nc1c2c(nc3cnccc13)OCCC2,42.0,active,7.376750709602099,201.22899999999996,1.537,1,4
221,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,95.0,active,7.022276394711152,198.26899999999992,2.695800000000001,1,2
222,CHEMBL1202884,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4ccc5ccccc5c4nn3)CC2)cc1,190.0,active,6.721246399047171,487.4750000000002,5.516100000000005,1,4
223,CHEMBL263198,Nc1c2c(nc3c1CCCC3)CCCC2,360.0,active,6.443697499232713,202.30099999999993,2.4214,1,2
224,CHEMBL133906,Cc1cccc2nc3c(c(N)c12)CCCC3,99.0,active,7.00436480540245,212.29599999999994,3.004220000000002,1,2
225,CHEMBL1204162,Cl.O.c1ccc(CN2CCC(CCN=c3cc4c(n[nH]3)-c3ccccc3C4)CC2)cc1,74.0,active,7.130768280269024,439.00300000000016,3.7810000000000024,1,3
227,CHEMBL132030,Nc1c2c(nc3cccc(F)c13)CCCC2,78.0,active,7.107905397309519,216.2589999999999,2.834900000000001,1,2
228,CHEMBL133448,Nc1c2c(nc3ncccc13)CCCC2,429.0,active,6.367542707815276,199.25699999999995,2.0907999999999998,1,3
229,CHEMBL130880,Nc1c2c(nc3c1CCC3)CCCC2,658.0,active,6.181774106386045,188.27399999999994,2.0313,1,2
230,CHEMBL1202874,Cl.Cl.c1ccc(CN2CCC(CCSc3ccc(-c4ccccc4)nn3)CC2)cc1,470.0,active,6.327902142064283,462.4900000000001,6.381600000000006,0,4
233,CHEMBL134154,COc1cccc2nc3c(c(N)c12)CCCO3,606.0,active,6.217527375833714,230.26699999999994,2.1506,1,4
234,CHEMBL132260,Nc1c2c(nc3ccccc13)OCCC2,266.0,active,6.575118363368933,200.24099999999993,2.1420000000000003,1,3
235,CHEMBL1204299,Cc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1.Cl.Cl.O,39.0,active,7.4089353929735005,477.48000000000013,4.607020000000007,1,3
236,CHEMBL1204296,CCc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1.Cl.Cl.O,66.0,active,7.180456064458132,491.5070000000002,4.861000000000009,1,3
237,CHEMBL1202885,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CC4)CC2)cc1,190.0,active,6.721246399047171,489.49100000000027,4.975300000000003,1,4
238,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,16.0,active,7.795880017344075,379.50000000000017,4.361100000000004,0,4
239,CHEMBL337453,Nc1c2c(nc3cccc(Cl)c13)OCCC2,313.0,active,6.504455662453552,234.68599999999992,2.7954000000000017,1,3
241,CHEMBL132619,Cc1cccc2nc3c(c(N)c12)CCCO3,150.0,active,6.823908740944319,214.26799999999994,2.4504200000000003,1,3
242,CHEMBL293316,C=CC[N+](C)(C)c1cccc(OC)c1.[Br-],10000.0,inactive,5.0,272.186,-0.5478999999999994,0,1
243,CHEMBL61515,C=CCC[N+](C)(C)c1ccccc1O.[Br-],10000.0,inactive,5.0,272.186,-0.46080000000000004,1,1
244,CHEMBL54126,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],2.0,active,8.698970004336019,303.19999999999993,-1.052299999999998,0,2
245,CHEMBL442361,COc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-],10000.0,inactive,5.0,322.246,0.4662999999999997,0,1
246,CHEMBL58034,C[N+](C)(C)Cc1cccc(O)c1.[Br-],10000.0,inactive,5.0,246.14799999999997,-1.3975999999999984,1,1
247,CHEMBL61965,COc1ccc(C(=O)COc2ccc([N+](C)(C)Cc3ccccc3)cc2)cc1OC.[Br-],10000.0,inactive,5.0,486.4060000000001,1.7366,0,4
249,CHEMBL62210,CC(=O)Oc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-],10000.0,inactive,5.0,350.256,0.383,0,2
250,CHEMBL57003,C=CC[N+](C)(C)c1ccc(OC(C)=O)cc1.[Br-],10000.0,inactive,5.0,300.19599999999997,-0.6311999999999989,0,2
251,CHEMBL291783,C[N+](C)(Cc1ccccc1)c1ccccc1O.[Br-],10000.0,inactive,5.0,308.219,0.16329999999999983,1,1
252,CHEMBL294498,C=CC[N+](C)(C)Cc1cccc(O)c1.[Br-],10000.0,inactive,5.0,272.18600000000004,-0.8413999999999988,1,1
255,CHEMBL293268,COc1cccc(C[N+](C)(C)Cc2ccccc2)c1.[Br-],10000.0,inactive,5.0,336.27299999999997,0.4758000000000002,0,1
256,CHEMBL293751,COc1cccc([N+](C)(C)Cc2ccccc2)c1.[Br-],10000.0,inactive,5.0,322.246,0.46629999999999994,0,1
257,CHEMBL59192,C=CC[N+](C)(C)c1cccc(OC(C)=O)c1.[Br-],1000.0,active,6.0,300.19599999999997,-0.6311999999999989,0,2
258,CHEMBL300176,COc1cccc(C[N+](C)(C)C)c1.[Br-],10000.0,inactive,5.0,260.17499999999995,-1.094599999999998,0,1
259,CHEMBL61905,COc1ccccc1[N+](C)(C)Cc1ccccc1.[Br-],10000.0,inactive,5.0,322.246,0.46629999999999994,0,1
260,CHEMBL58511,C=CC[N+](C)(C)c1ccc(OCC(=O)c2ccc(OC)c(OC)c2)cc1.[Br-],10000.0,inactive,5.0,436.34600000000006,0.7224000000000006,0,4
262,CHEMBL294674,C=C(C)C[N+](C)(C)c1ccccc1O.[Br-],10000.0,inactive,5.0,272.186,-0.46080000000000004,1,1
263,CHEMBL57842,C=CC[N+](C)(C)c1ccc(OC)cc1.[Br-],10000.0,inactive,5.0,272.186,-0.5478999999999994,0,1
264,CHEMBL299898,CC(=O)Oc1ccccc1[N+](C)(C)Cc1ccccc1.[Br-],10000.0,inactive,5.0,350.256,0.383,0,2
266,CHEMBL62031,COc1ccc(C(=O)COc2cccc([N+](C)(C)C)c2)cc1OC.[Br-],10000.0,inactive,5.0,410.3080000000001,0.16620000000000124,0,4
267,CHEMBL60074,COc1ccc(C(=O)COc2cccc([N+](C)(C)Cc3ccccc3)c2)cc1OC.[Br-],330.0,active,6.481486060122113,486.4060000000002,1.7366,0,4
268,CHEMBL59490,C=CC[N+](C)(C)Cc1cccc(OC)c1.[Br-],10000.0,inactive,5.0,286.21299999999997,-0.5383999999999984,0,1
269,CHEMBL61180,C[N+](C)(Cc1ccccc1)Cc1cccc(O)c1.[Br-],10000.0,inactive,5.0,322.246,0.17280000000000012,1,1
270,CHEMBL60180,COc1ccc(C(=O)COc2ccc([N+](C)(C)C)cc2)cc1OC.[Br-],10000.0,inactive,5.0,410.30800000000005,0.16620000000000124,0,4
271,CHEMBL294152,C=C(C)C[N+](C)(C)c1ccccc1OC.[Br-],10000.0,inactive,5.0,286.21299999999997,-0.15779999999999883,0,1
272,CHEMBL305386,C=C(C)C[N+](C)(C)c1cccc(OC)c1.[Br-],10000.0,inactive,5.0,286.21299999999997,-0.15779999999999883,0,1
273,CHEMBL294897,C[N+](C)(Cc1ccccc1)c1ccc(O)cc1.[Br-],10000.0,inactive,5.0,308.219,0.16329999999999983,1,1
274,CHEMBL58190,CC(=O)Oc1cccc([N+](C)(C)Cc2ccccc2)c1.[Br-],10000.0,inactive,5.0,350.256,0.383,0,2
276,CHEMBL58252,C=CC[N+](C)(C)c1ccc(O)cc1.[Br-],10000.0,inactive,5.0,258.159,-0.8508999999999998,1,1
277,CHEMBL58194,C=CC[N+](C)(C)c1ccccc1OC.[Br-],1000.0,active,6.0,272.186,-0.5478999999999994,0,1
278,CHEMBL61126,C=C(C)C[N+](C)(C)c1cccc(O)c1.[Br-],10000.0,inactive,5.0,272.186,-0.4608000000000001,1,1
279,CHEMBL294251,COc1ccc(C(=O)CCc2cccc([N+](C)(C)C)c2)cc1OC.[Br-],10000.0,inactive,5.0,408.33600000000007,0.72,0,3
280,CHEMBL60874,C[N+](C)(Cc1ccccc1)c1cccc(O)c1.[Br-],10000.0,inactive,5.0,308.219,0.16330000000000006,1,1
281,CHEMBL294292,C=C(C)C[N+](C)(C)c1ccc(O)cc1.[Br-],10000.0,inactive,5.0,272.186,-0.4608000000000001,1,1
282,CHEMBL299435,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3S(=O)(=O)c3cccc4c(N(C)C)cccc34)[C@H]12,100000.0,inactive,4.0,538.6700000000002,2.4433000000000007,0,6
283,CHEMBL305670,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN[C@@H]1N2C,23.0,active,7.638272163982407,261.325,1.4317,2,4
284,CHEMBL305670,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN[C@@H]1N2C,21.0,active,7.6777807052660805,261.325,1.4317,2,4
285,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,31.0,active,7.508638306165727,275.352,1.7739,1,4
286,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,35.0,active,7.455931955649724,275.352,1.7739,1,4
287,CHEMBL75729,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCc3ccccc3)[C@@H]1N2C,150.0,active,6.823908740944319,365.477,3.3868000000000027,1,4
288,CHEMBL75729,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCc3ccccc3)[C@@H]1N2C,220.0,active,6.657577319177793,365.477,3.3868000000000027,1,4
289,CHEMBL74950,COc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,230.0,active,6.638272163982407,367.4490000000001,3.675200000000002,1,5
290,CHEMBL74950,COc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,350.0,active,6.455931955649724,367.4490000000001,3.675200000000002,1,5
291,CHEMBL74107,CCCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,15.0,active,7.823908740944319,373.54100000000017,4.5046000000000035,1,4
292,CHEMBL74107,CCCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,16.0,active,7.795880017344075,373.54100000000017,4.5046000000000035,1,4
293,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,22000.0,inactive,4.657577319177793,275.352,1.7739,1,4
294,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,25000.0,inactive,4.6020599913279625,275.352,1.7739,1,4
295,CHEMBL301610,CC(=O)N1C(=O)[C@@H](C)[C@@H]2[C@@H]1CCN2C(=O)[C@@H]1CCCN1S(=O)(=O)c1cccc2c(N(C)C)cccc12,100000.0,inactive,4.0,512.6320000000002,2.053200000000001,0,6
296,CHEMBL74257,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1N2C,190.0,active,6.721246399047171,351.45,3.3443000000000023,1,4
297,CHEMBL74257,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1N2C,330.0,active,6.481486060122113,351.45,3.3443000000000023,1,4
298,CHEMBL307721,C=CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3N(C)[C@@H]12,32.0,active,7.494850021680094,301.39000000000004,2.3301000000000007,1,4
299,CHEMBL307721,C=CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3N(C)[C@@H]12,45.0,active,7.346787486224656,301.39000000000004,2.3301000000000007,1,4
300,CHEMBL308503,CN1CC[C@@]2(C)c3cc(OC(=O)NC(C)(C)C)ccc3N(C)[C@@H]12,32000.0,inactive,4.494850021680094,317.43300000000005,2.9426000000000014,1,4
301,CHEMBL308503,CN1CC[C@@]2(C)c3cc(OC(=O)NC(C)(C)C)ccc3N(C)[C@@H]12,23000.0,inactive,4.638272163982407,317.43300000000005,2.9426000000000014,1,4
302,CHEMBL308043,CN(C)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,310.0,active,6.508638306165727,289.37899999999996,2.1161000000000003,0,4
303,CHEMBL308043,CN(C)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,210.0,active,6.6777807052660805,289.37899999999996,2.1161000000000003,0,4
304,CHEMBL74926,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,36.0,active,7.443697499232713,337.42300000000006,3.6666000000000025,1,4
305,CHEMBL74926,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,21.0,active,7.6777807052660805,337.42300000000006,3.6666000000000025,1,4
306,CHEMBL340542,COc1ccc(C(=O)n2cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c3ccccc32)cc1,70000.0,inactive,4.154901959985743,450.5380000000002,5.196800000000005,0,5
307,CHEMBL128894,O=C1CCN(Cc2ccccc2)C/C1=C\c1cccn1C(=O)c1ccccc1,30000.0,inactive,4.522878745280337,370.4520000000001,4.035000000000004,0,4
308,CHEMBL340866,O=C1/C(=C/c2ccc[nH]2)CN(Cc2ccccc2)C/C1=C\c1ccc[nH]1,18000.0,inactive,4.7447274948966935,343.43,3.894700000000002,2,2
309,CHEMBL337002,N#Cc1ccc(C(=O)n2cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c3ccccc32)cc1,20000.0,inactive,4.698970004336019,445.5220000000002,5.059880000000004,0,5
311,CHEMBL340854,O=C1CCN(Cc2ccccc2)C/C1=C\c1c[nH]c2ccc(OCc3ccccc3)cc12,25000.0,inactive,4.6020599913279625,422.5280000000002,5.605300000000005,1,3
312,CHEMBL340599,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc(Cl)cc2)c2ccccc12,50000.0,inactive,4.301029995663981,454.9570000000001,5.841600000000005,0,4
313,CHEMBL128292,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc12,50000.0,inactive,4.301029995663981,465.5090000000002,5.0964000000000045,0,6
315,CHEMBL263322,CN1CCC(CCCC2Cc3ccccc3C2=O)CC1,1.5,active,8.823908740944319,271.40400000000005,3.5537000000000027,0,2
317,CHEMBL131286,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc(F)cc2)c2ccccc12,60000.0,inactive,4.221848749616356,438.5020000000001,5.327300000000005,0,4
318,CHEMBL131318,COc1ccc2c(c1)c(/C=C1\CN(Cc3ccccc3)CCC1=O)cn2C(=O)c1ccccc1,80000.0,inactive,4.096910013008056,450.53800000000024,5.196800000000004,0,5
320,CHEMBL340929,CC(C)(C)OC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21,30000.0,inactive,4.522878745280337,416.5210000000002,5.282900000000005,0,5
321,CHEMBL156157,CN1CCN(CC2Cc3ccccc3C2=O)CC1,94.0,active,7.026872146400302,244.33799999999997,1.289,0,3
322,CHEMBL129684,CC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21,11000.0,inactive,4.958607314841775,358.4410000000001,4.159800000000003,0,4
323,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,40.0,active,7.3979400086720375,379.50000000000017,4.361100000000004,0,4
324,CHEMBL155121,CC1CCN(Cc2cccc3ccccc23)CC1,220.0,active,6.657577319177793,239.36199999999997,4.071700000000003,0,1
325,CHEMBL153865,CN1CCC(C[C@@H]2Cc3ccccc3C2=O)CC1,5.3,active,8.275724130399212,243.34999999999997,2.773500000000001,0,2
327,CHEMBL155945,CN1CCC(CC/C=C2\Cc3ccccc3C2=O)CC1,0.82,active,9.086186147616283,269.388,3.4738000000000024,0,2
328,CHEMBL158232,CC1CCN(Cc2ccccc2)CC1,5.3,active,8.275724130399212,189.30199999999996,2.9185000000000016,0,1
329,CHEMBL340409,O=C1CCN(Cc2ccccc2)C/C1=C\c1ccc[nH]1,11000.0,inactive,4.958607314841775,266.344,2.873100000000001,1,2
330,CHEMBL335329,O=C1CCN(Cc2ccccc2)C/C1=C\c1ccn(C(=O)c2ccccc2)c1,30000.0,inactive,4.522878745280337,370.4520000000001,4.035000000000004,0,4
331,CHEMBL155768,CC1CCN(C(=O)c2ccccc2)CC1,10000.0,inactive,5.0,203.28499999999997,2.558700000000001,0,1
332,CHEMBL130831,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccccc2)c2ccccc12,70000.0,inactive,4.154901959985743,420.5120000000001,5.188200000000005,0,4
333,CHEMBL155746,CN1CCC(/C=C/C=C2\Cc3ccccc3C2=O)CC1,3.0,active,8.522878745280337,267.37199999999996,3.2498000000000022,0,2
334,CHEMBL347354,CC1CCN(Cc2ccccc2[N+](=O)[O-])CC1,160.0,active,6.795880017344075,234.29899999999995,2.8267000000000007,0,3
335,CHEMBL130738,Cc1[nH]c(C)c(/C=C2\CN(Cc3ccccc3)CCC2=O)c1C=O,30000.0,inactive,4.522878745280337,322.4080000000001,3.3024400000000025,1,3
336,CHEMBL158174,Cc1ccccc1CN1CCC(C)CC1,10.0,active,8.0,203.32899999999995,3.2269200000000016,0,1
337,CHEMBL345241,CC1CCN(CC2CCCCC2)CC1,8.9,active,8.050609993355087,195.34999999999994,3.298600000000002,0,1
338,CHEMBL156763,CC1CCN(CC2Cc3ccccc3C2=O)CC1,480.0,active,6.318758762624412,243.34999999999997,2.773500000000001,0,2
339,CHEMBL343237,CC1CCN(CCc2ccccc2)CC1,180.0,active,6.7447274948966935,203.32899999999998,2.961000000000001,0,1
340,CHEMBL345905,CN1CCC(C[C@H]2Cc3ccccc3C2=O)CC1,7.7,active,8.113509274827518,243.34999999999997,2.773500000000001,0,2
341,CHEMBL54126,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],600.0,active,6.221848749616356,303.19999999999993,-1.052299999999998,0,2
346,CHEMBL345847,CN1CCC(CCN2C(=O)c3ccccc3C2=O)CC1,0.9,active,9.045757490560675,272.34800000000007,2.0145,0,3
347,CHEMBL158252,CN1CCC(CCC2C(=O)Nc3ccccc3C2=O)CC1,4.2,active,8.3767507096021,286.3750000000001,2.5596000000000005,1,3
348,CHEMBL156874,CN1CCC(/C=C2\Cc3ccccc3C2=O)CC1,8.4,active,8.075720713938118,241.33399999999997,2.693600000000001,0,2
349,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,180.0,active,6.7447274948966935,198.26899999999992,2.695800000000001,1,2
351,CHEMBL445124,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(Cc2ccccc2)c2ccccc12,100000.0,inactive,4.0,406.5290000000001,5.548000000000005,0,3
352,CHEMBL92142,c1ccc(CN2CCC(CCc3nccc4ccccc34)CC2)cc1,219.79,active,6.657992070982661,330.47500000000014,5.079600000000005,0,2
353,CHEMBL553187,CN(CCCCCNc1ccc(-c2ccccc2)nn1)Cc1ccccc1.Cl,930.0,active,6.031517051446065,396.96600000000007,5.279600000000006,1,4
354,CHEMBL130956,Cc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,140.0,active,6.853871964321762,351.45000000000005,3.9750200000000024,1,4
355,CHEMBL93936,c1ccc(CN2CCC(CCc3noc4cc(N5CCOCC5)ccc34)CC2)cc1,0.7998,active,9.097018600202498,405.54200000000026,4.509200000000004,0,5
357,CHEMBL92629,c1ccc(CN2CCC(CNc3noc4ccccc34)CC2)cc1,319.89,active,6.49499933607313,321.42400000000015,4.151900000000003,1,4
358,CHEMBL130270,CC(C)c1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,15.0,active,7.823908740944319,379.50400000000013,4.7900000000000045,1,4
359,CHEMBL340867,Cc1cccc(C)c1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,785.0,active,6.105130343254747,365.47700000000015,4.283440000000003,1,4
360,CHEMBL330004,Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,50.0,active,7.301029995663981,399.33200000000005,5.435100000000005,0,3
361,CHEMBL93123,O=C(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c1ccccc1,9.397,active,8.027010773144651,439.55900000000014,5.924900000000005,1,4
362,CHEMBL420625,Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,20.0,active,7.698970004336019,335.45100000000014,4.254800000000004,1,4
363,CHEMBL92460,c1ccc(CN2CCC(CCc3noc4ccccc34)CC2)cc1,54.95,active,7.26003230324049,320.4360000000001,4.6726000000000045,0,3
364,CHEMBL340391,CCc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,10.0,active,8.0,365.47700000000015,4.229000000000004,1,4
365,CHEMBL92955,O=S(=O)(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c1ccccc1,14.0,active,7.853871964321762,475.61400000000015,5.473400000000005,1,5
366,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,16.0,active,7.795880017344075,379.50000000000017,4.361100000000004,0,4
367,CHEMBL131210,Cc1cc(C)cc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1,78.0,active,7.107905397309519,365.47700000000015,4.283440000000003,1,4
368,CHEMBL126939,C(=C/C1CCN(Cc2ccccc2)CC1)\c1noc2ccccc12,209.89,active,6.678008252452735,318.42,4.753200000000004,0,3
369,CHEMBL329531,c1ccc(CN2CCC(CCc3ncnc4ccccc34)CC2)cc1,340.41,active,6.467997690417565,331.46300000000014,4.474600000000004,0,3
370,CHEMBL418955,COc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,8.299,active,8.08097423541264,350.4620000000001,4.681200000000004,0,4
371,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,18.97,active,7.721932669111338,275.352,1.7739,1,4
372,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,28.0,active,7.552841968657781,275.352,1.7739,1,4
373,CHEMBL92663,NC(=O)c1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,8.79,active,8.056011124926227,363.46100000000007,3.771500000000003,1,4
374,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,7.998,active,8.097018600202498,379.50000000000017,4.361100000000004,0,4
375,CHEMBL131598,Cc1cccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1,28.0,active,7.552841968657781,351.4500000000001,3.9750200000000033,1,4
376,CHEMBL543711,Cl.c1ccc(-c2ccc(NCCCCCN3CCc4ccccc4C3)nn2)cc1,47000.0,inactive,4.327902142064283,408.9770000000001,5.205900000000004,1,4
377,CHEMBL335962,Cc1cccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1C,23.0,active,7.638272163982407,365.47700000000015,4.283440000000004,1,4
378,CHEMBL131825,CN(C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C)c1ccccc1,690.0,active,6.161150909262744,351.45000000000005,3.6909000000000027,0,4
379,CHEMBL93619,COc1cccc2c(CCC3CCN(Cc4ccccc4)CC3)noc12,7.096,active,8.14898639317633,350.4620000000001,4.681200000000004,0,4
380,CHEMBL134251,CNC(=O)Oc1cc2c(cc1C)N(C)[C@H]1N(C)CC[C@@]21C,10000.0,inactive,5.0,289.3790000000001,2.08232,1,4
381,CHEMBL337675,Cc1ccc(C)c(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1,26.0,active,7.585026652029182,365.47700000000015,4.283440000000003,1,4
382,CHEMBL94186,COc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,7.194,active,8.143029566517507,350.46200000000005,4.681200000000005,0,4
383,CHEMBL92463,Oc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,26.0,active,7.585026652029182,336.4350000000001,4.378200000000004,1,4
384,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,269.77,active,6.5690063480624525,198.26899999999992,2.695800000000001,1,2
385,CHEMBL335220,Cc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c(C)c1,14.0,active,7.853871964321762,365.4770000000001,4.283440000000003,1,4
387,CHEMBL92958,c1ccc(CN2CCC(CCc3n[nH]c4ccccc34)CC2)cc1,119.95,active,6.9209997476961505,319.4520000000001,4.407700000000004,1,2
